"Year","Month","CardioTot","CardioED","HypoTot","HypoED","RespTot","RespED","Admissions","AllCases","MonthNr","Hospital"
2010,"Dec",3,2,0,0,0,0,NA,3,132,"UHN Durham"
2011,"Jan",1,1,0,0,0,0,NA,1,133,"UHN Durham"
2011,"Feb",3,2,0,0,2,1,NA,5,134,"UHN Durham"
2011,"Mar",5,4,0,0,0,0,NA,5,135,"UHN Durham"
2011,"Apr",6,3,0,0,0,0,NA,6,136,"UHN Durham"
2011,"May",3,2,0,0,0,0,NA,3,137,"UHN Durham"
2011,"Jun",2,2,0,0,0,0,NA,2,138,"UHN Durham"
2011,"Jul",1,1,0,0,0,0,NA,1,139,"UHN Durham"
2011,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,140,"UHN Durham"
2011,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,141,"UHN Durham"
2011,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,142,"UHN Durham"
2011,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,143,"UHN Durham"
2011,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,144,"UHN Durham"
1999,"Nov",2,2,0,0,0,0,NA,2,-1,"Barking"
1999,"Dec",2,2,0,0,0,0,NA,2,0,"Barking"
2000,"Jan",2,2,0,0,0,0,NA,2,1,"Barking"
2000,"Feb",2,2,0,0,0,0,NA,2,2,"Barking"
2000,"Mar",0,0,1,1,0,0,NA,1,3,"Barking"
2000,"Apr",6,6,0,0,0,0,NA,6,4,"Barking"
2000,"May",0,0,0,0,0,0,NA,0,5,"Barking"
2000,"Jun",0,0,0,0,1,1,NA,1,6,"Barking"
2000,"Jul",0,0,0,0,0,0,NA,0,7,"Barking"
2000,"Aug",1,1,0,0,0,0,NA,1,8,"Barking"
2000,"Sep",1,1,1,1,0,0,NA,2,9,"Barking"
2000,"Oct",5,5,0,0,0,0,NA,5,10,"Barking"
2000,"Nov",4,3,0,0,0,0,NA,4,11,"Barking"
2000,"Dec",3,3,1,1,1,1,NA,5,12,"Barking"
2001,"Jan",2,2,2,2,0,0,NA,4,13,"Barking"
2001,"Feb",2,2,0,0,0,0,NA,2,14,"Barking"
2001,"Mar",2,2,0,0,0,0,NA,2,15,"Barking"
2001,"Apr",0,0,0,0,1,1,NA,1,16,"Barking"
2001,"May",2,1,0,0,0,0,NA,2,17,"Barking"
2001,"Jun",0,0,0,0,1,1,NA,1,18,"Barking"
2001,"Jul",1,1,0,0,0,0,NA,1,19,"Barking"
2001,"Aug",0,0,0,0,0,0,NA,0,20,"Barking"
2001,"Sep",1,1,0,0,0,0,NA,1,21,"Barking"
2001,"Oct",2,2,1,1,0,0,NA,3,22,"Barking"
2001,"Nov",2,2,0,0,0,0,NA,2,23,"Barking"
2001,"Dec",1,1,0,0,0,0,NA,1,24,"Barking"
2002,"Jan",4,4,0,0,0,0,NA,4,25,"Barking"
2002,"Feb",2,2,0,0,0,0,NA,2,26,"Barking"
2002,"Mar",1,1,0,0,0,0,NA,1,27,"Barking"
2002,"Apr",0,0,1,1,0,0,NA,1,28,"Barking"
2002,"May",0,0,0,0,0,0,NA,0,29,"Barking"
2002,"Jun",2,2,0,0,0,0,NA,2,30,"Barking"
2002,"Jul",2,2,0,0,0,0,NA,2,31,"Barking"
2002,"Aug",4,4,0,0,0,0,NA,4,32,"Barking"
2002,"Sep",3,3,0,0,0,0,NA,3,33,"Barking"
2002,"Oct",0,0,0,0,0,0,NA,0,34,"Barking"
2002,"Nov",3,2,2,2,1,1,NA,6,35,"Barking"
2002,"Dec",1,1,0,0,0,0,NA,1,36,"Barking"
2003,"Jan",3,3,0,0,0,0,NA,3,37,"Barking"
2003,"Feb",2,2,0,0,0,0,NA,2,38,"Barking"
2003,"Mar",5,5,0,0,0,0,NA,5,39,"Barking"
2003,"Apr",4,4,0,0,0,0,NA,4,40,"Barking"
2003,"May",1,1,0,0,0,0,NA,1,41,"Barking"
2003,"Jun",4,3,0,0,1,1,NA,5,42,"Barking"
2003,"Jul",2,2,0,0,0,0,NA,2,43,"Barking"
2003,"Aug",2,2,0,0,0,0,NA,2,44,"Barking"
2003,"Sep",1,1,0,0,0,0,NA,1,45,"Barking"
2003,"Oct",2,2,0,0,0,0,NA,2,46,"Barking"
2003,"Nov",2,2,0,0,0,0,NA,2,47,"Barking"
2003,"Dec",1,1,1,1,0,0,NA,2,48,"Barking"
2004,"Jan",0,0,0,0,0,0,NA,0,49,"Barking"
2004,"Feb",0,0,0,0,0,0,NA,0,50,"Barking"
2004,"Mar",3,3,0,0,0,0,NA,3,51,"Barking"
2004,"Apr",1,1,0,0,0,0,NA,1,52,"Barking"
2004,"May",0,0,0,0,0,0,NA,0,53,"Barking"
2004,"Jun",2,2,1,1,0,0,NA,3,54,"Barking"
2004,"Jul",2,2,1,1,0,0,NA,3,55,"Barking"
2004,"Aug",3,3,0,0,1,1,NA,4,56,"Barking"
2004,"Sep",1,1,0,0,0,0,NA,1,57,"Barking"
2004,"Oct",0,0,0,0,0,0,NA,0,58,"Barking"
2004,"Nov",1,1,0,0,0,0,NA,1,59,"Barking"
2004,"Dec",1,0,0,0,0,0,NA,1,60,"Barking"
2005,"Jan",0,0,0,0,0,0,NA,0,61,"Barking"
2005,"Feb",0,0,0,0,0,0,NA,0,62,"Barking"
2005,"Mar",0,0,1,1,0,0,NA,1,63,"Barking"
2005,"Apr",0,0,0,0,0,0,NA,0,64,"Barking"
2005,"May",1,1,0,0,0,0,NA,1,65,"Barking"
2005,"Jun",1,1,0,0,0,0,NA,1,66,"Barking"
2005,"Jul",1,1,1,0,0,0,NA,2,67,"Barking"
2005,"Aug",1,1,0,0,0,0,NA,1,68,"Barking"
2005,"Sep",1,0,0,0,0,0,NA,1,69,"Barking"
2005,"Oct",0,0,0,0,1,1,NA,1,70,"Barking"
2005,"Nov",0,0,0,0,1,1,NA,1,71,"Barking"
2005,"Dec",2,2,0,0,0,0,NA,2,72,"Barking"
2006,"Jan",1,1,0,0,0,0,NA,1,73,"Barking"
2006,"Feb",0,0,0,0,0,0,NA,0,74,"Barking"
2006,"Mar",1,1,0,0,0,0,NA,1,75,"Barking"
2006,"Apr",1,1,0,0,0,0,NA,1,76,"Barking"
2006,"May",0,0,0,0,0,0,NA,0,77,"Barking"
2006,"Jun",2,2,0,0,0,0,NA,2,78,"Barking"
2006,"Jul",1,1,0,0,0,0,NA,1,79,"Barking"
2006,"Aug",0,0,0,0,0,0,NA,0,80,"Barking"
2006,"Sep",2,1,0,0,0,0,NA,2,81,"Barking"
2006,"Oct",2,2,1,1,1,1,NA,4,82,"Barking"
2006,"Nov",0,0,0,0,0,0,NA,0,83,"Barking"
2006,"Dec",3,3,1,1,0,0,NA,4,84,"Barking"
2007,"Jan",2,2,0,0,0,0,NA,2,85,"Barking"
2007,"Feb",3,2,1,1,2,2,NA,6,86,"Barking"
2007,"Mar",3,2,0,0,0,0,NA,3,87,"Barking"
2007,"Apr",1,1,0,0,0,0,NA,1,88,"Barking"
2007,"May",0,0,0,0,0,0,NA,0,89,"Barking"
2007,"Jun",1,1,0,0,0,0,NA,1,90,"Barking"
2007,"Jul",4,4,2,2,0,0,NA,6,91,"Barking"
2007,"Aug",2,2,0,0,0,0,NA,2,92,"Barking"
2007,"Sep",0,0,1,1,0,0,NA,1,93,"Barking"
2007,"Oct",2,2,2,1,0,0,NA,4,94,"Barking"
2007,"Nov",0,0,0,0,0,0,NA,0,95,"Barking"
2007,"Dec",0,0,0,0,0,0,NA,0,96,"Barking"
2008,"Jan",2,2,1,1,0,0,NA,3,97,"Barking"
2008,"Feb",0,0,0,0,0,0,NA,0,98,"Barking"
2008,"Mar",2,2,0,0,0,0,NA,2,99,"Barking"
2008,"Apr",0,0,0,0,0,0,NA,0,100,"Barking"
2008,"May",3,2,1,1,0,0,NA,4,101,"Barking"
2008,"Jun",4,4,1,1,0,0,NA,5,102,"Barking"
2008,"Jul",1,1,0,0,0,0,NA,1,103,"Barking"
2008,"Aug",0,0,0,0,0,0,NA,0,104,"Barking"
2008,"Sep",1,1,0,0,0,0,NA,1,105,"Barking"
2008,"Oct",1,0,0,0,0,0,NA,1,106,"Barking"
2008,"Nov",3,3,0,0,0,0,NA,3,107,"Barking"
2008,"Dec",2,2,0,0,0,0,NA,2,108,"Barking"
2009,"Jan",1,1,0,0,0,0,NA,1,109,"Barking"
2009,"Feb",3,2,0,0,0,0,NA,3,110,"Barking"
2009,"Mar",0,0,1,1,0,0,NA,1,111,"Barking"
2009,"Apr",0,0,1,1,0,0,NA,1,112,"Barking"
2009,"May",0,0,0,0,0,0,NA,0,113,"Barking"
2009,"Jun",4,4,0,0,0,0,NA,4,114,"Barking"
2009,"Jul",4,3,1,1,0,0,NA,5,115,"Barking"
2009,"Aug",1,0,3,3,0,0,NA,4,116,"Barking"
2009,"Sep",0,0,0,0,0,0,NA,0,117,"Barking"
2009,"Oct",0,0,0,0,0,0,NA,0,118,"Barking"
2009,"Nov",1,1,0,0,0,0,NA,1,119,"Barking"
2009,"Dec",0,0,1,1,0,0,NA,1,120,"Barking"
2010,"Jan",1,1,0,0,0,0,NA,1,121,"Barking"
2010,"Feb",1,1,0,0,0,0,NA,1,122,"Barking"
2010,"Mar",3,1,0,0,0,0,NA,3,123,"Barking"
2010,"Apr",1,1,1,1,0,0,NA,2,124,"Barking"
2010,"May",2,2,0,0,0,0,NA,2,125,"Barking"
2010,"Jun",1,1,0,0,0,0,NA,1,126,"Barking"
2010,"Jul",0,0,0,0,0,0,NA,0,127,"Barking"
2010,"Aug",1,1,1,1,0,0,NA,2,128,"Barking"
2010,"Sep",3,3,1,1,0,0,NA,4,129,"Barking"
2010,"Oct",2,2,0,0,0,0,NA,2,130,"Barking"
2010,"Nov",0,0,0,0,0,0,NA,0,131,"Barking"
2010,"Dec",1,1,0,0,1,1,NA,2,132,"Barking"
2011,"Jan",2,2,0,0,1,0,NA,3,133,"Barking"
2011,"Feb",1,1,1,1,0,0,NA,2,134,"Barking"
2011,"Mar",3,3,1,1,0,0,NA,4,135,"Barking"
2011,"Apr",3,2,1,1,0,0,NA,4,136,"Barking"
2011,"May",1,1,1,1,1,0,NA,3,137,"Barking"
2011,"Jun",1,0,1,1,1,0,NA,3,138,"Barking"
2011,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,139,"Barking"
2011,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,140,"Barking"
2011,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,141,"Barking"
2011,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,142,"Barking"
2011,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,143,"Barking"
2011,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,144,"Barking"
1999,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,-1,"Doncaster & B"
1999,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,0,"Doncaster & B"
2000,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,1,"Doncaster & B"
2000,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,2,"Doncaster & B"
2000,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,3,"Doncaster & B"
2000,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,4,"Doncaster & B"
2000,"May",NA,NA,NA,NA,NA,NA,NA,NA,5,"Doncaster & B"
2000,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,6,"Doncaster & B"
2000,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,7,"Doncaster & B"
2000,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,8,"Doncaster & B"
2000,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,9,"Doncaster & B"
2000,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,10,"Doncaster & B"
2000,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,11,"Doncaster & B"
2000,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,12,"Doncaster & B"
2001,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,13,"Doncaster & B"
2001,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,14,"Doncaster & B"
2001,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,15,"Doncaster & B"
2001,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,16,"Doncaster & B"
2001,"May",NA,NA,NA,NA,NA,NA,NA,NA,17,"Doncaster & B"
2001,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,18,"Doncaster & B"
2001,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,19,"Doncaster & B"
2001,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,20,"Doncaster & B"
2001,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,21,"Doncaster & B"
2001,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,22,"Doncaster & B"
2001,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,23,"Doncaster & B"
2001,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,24,"Doncaster & B"
2002,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,25,"Doncaster & B"
2002,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,26,"Doncaster & B"
2002,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,27,"Doncaster & B"
2002,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,28,"Doncaster & B"
2002,"May",NA,NA,NA,NA,NA,NA,NA,NA,29,"Doncaster & B"
2002,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,30,"Doncaster & B"
2002,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,31,"Doncaster & B"
2002,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,32,"Doncaster & B"
2002,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,33,"Doncaster & B"
2002,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,34,"Doncaster & B"
2002,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,35,"Doncaster & B"
2002,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,36,"Doncaster & B"
2003,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,37,"Doncaster & B"
2003,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,38,"Doncaster & B"
2003,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,39,"Doncaster & B"
2003,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,40,"Doncaster & B"
2003,"May",NA,NA,NA,NA,NA,NA,NA,NA,41,"Doncaster & B"
2003,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,42,"Doncaster & B"
2003,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,43,"Doncaster & B"
2003,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,44,"Doncaster & B"
2003,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,45,"Doncaster & B"
2003,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,46,"Doncaster & B"
2003,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,47,"Doncaster & B"
2003,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,48,"Doncaster & B"
2004,"Jan",1,1,0,0,0,0,11106,1,49,"Doncaster & B"
2004,"Feb",0,0,0,0,0,0,10616,0,50,"Doncaster & B"
2004,"Mar",0,0,0,0,0,0,11829,0,51,"Doncaster & B"
2004,"Apr",1,1,0,0,0,0,11841,1,52,"Doncaster & B"
2004,"May",0,0,0,0,1,0,13024,1,53,"Doncaster & B"
2004,"Jun",0,0,0,0,1,0,12677,1,54,"Doncaster & B"
2004,"Jul",2,1,0,0,0,0,12614,2,55,"Doncaster & B"
2004,"Aug",1,1,0,0,0,0,12918,1,56,"Doncaster & B"
2004,"Sep",1,1,0,0,0,0,12614,1,57,"Doncaster & B"
2004,"Oct",0,0,1,1,1,1,11963,2,58,"Doncaster & B"
2004,"Nov",0,0,0,0,0,0,11466,0,59,"Doncaster & B"
2004,"Dec",1,0,0,0,0,0,12071,1,60,"Doncaster & B"
2005,"Jan",0,0,0,0,0,0,11647,0,61,"Doncaster & B"
2005,"Feb",0,0,0,0,0,0,10263,0,62,"Doncaster & B"
2005,"Mar",1,1,0,0,1,1,12252,2,63,"Doncaster & B"
2005,"Apr",0,0,0,0,1,0,12541,1,64,"Doncaster & B"
2005,"May",0,0,0,0,0,0,13260,0,65,"Doncaster & B"
2005,"Jun",0,0,0,0,0,0,13486,0,66,"Doncaster & B"
2005,"Jul",0,0,0,0,0,0,12870,0,67,"Doncaster & B"
2005,"Aug",1,1,0,0,1,0,12220,2,68,"Doncaster & B"
2005,"Sep",0,0,0,0,0,0,12354,0,69,"Doncaster & B"
2005,"Oct",0,0,0,0,1,1,12698,1,70,"Doncaster & B"
2005,"Nov",1,1,0,0,0,0,11901,1,71,"Doncaster & B"
2005,"Dec",0,0,0,0,0,0,12044,0,72,"Doncaster & B"
2006,"Jan",1,1,0,0,0,0,12091,1,73,"Doncaster & B"
2006,"Feb",0,0,0,0,2,2,11143,2,74,"Doncaster & B"
2006,"Mar",1,1,0,0,1,1,12477,2,75,"Doncaster & B"
2006,"Apr",0,0,0,0,2,0,12409,2,76,"Doncaster & B"
2006,"May",0,0,0,0,0,0,13439,0,77,"Doncaster & B"
2006,"Jun",0,0,0,0,0,0,13568,0,78,"Doncaster & B"
2006,"Jul",0,0,0,0,1,0,14260,1,79,"Doncaster & B"
2006,"Aug",0,0,0,0,1,1,12513,1,80,"Doncaster & B"
2006,"Sep",2,2,1,1,0,0,13018,3,81,"Doncaster & B"
2006,"Oct",0,0,0,0,0,0,12711,0,82,"Doncaster & B"
2006,"Nov",0,0,0,0,0,0,12148,0,83,"Doncaster & B"
2006,"Dec",0,0,0,0,0,0,12354,0,84,"Doncaster & B"
2007,"Jan",1,1,0,0,1,1,12800,2,85,"Doncaster & B"
2007,"Feb",1,1,0,0,0,0,11344,1,86,"Doncaster & B"
2007,"Mar",1,0,0,0,0,0,12765,1,87,"Doncaster & B"
2007,"Apr",0,0,0,0,0,0,12409,0,88,"Doncaster & B"
2007,"May",0,0,1,1,1,1,13439,2,89,"Doncaster & B"
2007,"Jun",0,0,0,0,0,0,13568,0,90,"Doncaster & B"
2007,"Jul",0,0,0,0,0,0,14260,0,91,"Doncaster & B"
2007,"Aug",1,0,0,0,1,1,12513,2,92,"Doncaster & B"
2007,"Sep",0,0,0,0,1,1,13018,1,93,"Doncaster & B"
2007,"Oct",0,0,0,0,2,2,12711,2,94,"Doncaster & B"
2007,"Nov",0,0,0,0,0,0,12148,0,95,"Doncaster & B"
2007,"Dec",0,0,0,0,0,0,12354,0,96,"Doncaster & B"
2008,"Jan",0,0,1,1,0,0,12800,1,97,"Doncaster & B"
2008,"Feb",1,1,0,0,0,0,11645,1,98,"Doncaster & B"
2008,"Mar",1,1,0,0,0,0,13095,1,99,"Doncaster & B"
2008,"Apr",1,1,0,0,0,0,12598,1,100,"Doncaster & B"
2008,"May",0,0,0,0,2,2,13837,2,101,"Doncaster & B"
2008,"Jun",1,1,0,0,1,1,13329,2,102,"Doncaster & B"
2008,"Jul",0,0,0,0,0,0,13341,0,103,"Doncaster & B"
2008,"Aug",2,2,0,0,0,0,13109,2,104,"Doncaster & B"
2008,"Sep",1,1,0,0,0,0,12753,1,105,"Doncaster & B"
2008,"Oct",0,0,0,0,0,0,12693,0,106,"Doncaster & B"
2008,"Nov",0,0,0,0,4,3,12370,4,107,"Doncaster & B"
2008,"Dec",1,1,0,0,0,0,12302,1,108,"Doncaster & B"
2009,"Jan",0,0,0,0,1,1,11731,1,109,"Doncaster & B"
2009,"Feb",2,2,0,0,1,1,11540,3,110,"Doncaster & B"
2009,"Mar",1,1,0,0,1,1,13807,2,111,"Doncaster & B"
2009,"Apr",0,0,0,0,0,0,12885,0,112,"Doncaster & B"
2009,"May",0,0,0,0,0,0,13283,0,113,"Doncaster & B"
2009,"Jun",1,1,0,0,3,3,13642,4,114,"Doncaster & B"
2009,"Jul",0,0,0,0,2,2,13371,2,115,"Doncaster & B"
2009,"Aug",1,1,0,0,0,0,13075,1,116,"Doncaster & B"
2009,"Sep",1,1,0,0,1,1,13005,2,117,"Doncaster & B"
2009,"Oct",1,1,0,0,1,1,13260,2,118,"Doncaster & B"
2009,"Nov",1,1,0,0,0,0,12714,1,119,"Doncaster & B"
2009,"Dec",1,1,0,0,0,0,12337,1,120,"Doncaster & B"
2010,"Jan",1,1,1,1,0,0,11667,2,121,"Doncaster & B"
2010,"Feb",0,0,0,0,0,0,10984,0,122,"Doncaster & B"
2010,"Mar",0,0,1,1,0,0,13306,1,123,"Doncaster & B"
2010,"Apr",0,0,0,0,0,0,13487,0,124,"Doncaster & B"
2010,"May",1,1,0,0,1,1,14260,2,125,"Doncaster & B"
2010,"Jun",0,0,0,0,1,1,13383,1,126,"Doncaster & B"
2010,"Jul",0,0,0,0,0,0,14171,0,127,"Doncaster & B"
2010,"Aug",1,1,0,0,1,0,13292,2,128,"Doncaster & B"
2010,"Sep",1,1,1,1,0,0,12942,2,129,"Doncaster & B"
2010,"Oct",0,0,1,1,0,0,12898,1,130,"Doncaster & B"
2010,"Nov",1,1,0,0,0,0,12161,1,131,"Doncaster & B"
2010,"Dec",0,0,0,0,0,0,12815,0,132,"Doncaster & B"
2011,"Jan",0,0,0,0,0,0,12927,0,133,"Doncaster & B"
2011,"Feb",0,0,1,1,0,0,11667,1,134,"Doncaster & B"
2011,"Mar",0,0,1,1,1,1,13946,2,135,"Doncaster & B"
2011,"Apr",2,1,0,0,0,0,13983,2,136,"Doncaster & B"
2011,"May",2,1,1,1,0,0,14366,3,137,"Doncaster & B"
2011,"Jun",NA,NA,NA,NA,NA,NA,13687,NA,138,"Doncaster & B"
2011,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,139,"Doncaster & B"
2011,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,140,"Doncaster & B"
2011,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,141,"Doncaster & B"
2011,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,142,"Doncaster & B"
2011,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,143,"Doncaster & B"
2011,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,144,"Doncaster & B"
1999,"Nov",1,1,0,0,0,0,1334,1,-1,"C Manchester"
1999,"Dec",1,1,0,0,0,0,1445,1,0,"C Manchester"
2000,"Jan",0,0,0,0,0,0,1329,0,1,"C Manchester"
2000,"Feb",0,0,0,0,0,0,1259,0,2,"C Manchester"
2000,"Mar",0,0,0,0,0,0,1325,0,3,"C Manchester"
2000,"Apr",0,0,0,0,0,0,1381,0,4,"C Manchester"
2000,"May",1,1,0,0,0,0,1448,1,5,"C Manchester"
2000,"Jun",0,0,0,0,0,0,1360,0,6,"C Manchester"
2000,"Jul",0,0,0,0,0,0,1364,0,7,"C Manchester"
2000,"Aug",4,4,0,0,0,0,1300,4,8,"C Manchester"
2000,"Sep",1,0,0,0,0,0,1337,1,9,"C Manchester"
2000,"Oct",0,0,0,0,0,0,1383,0,10,"C Manchester"
2000,"Nov",1,0,0,0,1,1,1289,2,11,"C Manchester"
2000,"Dec",2,2,0,0,0,0,1427,2,12,"C Manchester"
2001,"Jan",0,0,1,0,0,0,1384,1,13,"C Manchester"
2001,"Feb",2,2,0,0,1,1,1305,3,14,"C Manchester"
2001,"Mar",1,1,0,0,0,0,1356,1,15,"C Manchester"
2001,"Apr",0,0,0,0,0,0,1321,0,16,"C Manchester"
2001,"May",0,0,0,0,0,0,1356,0,17,"C Manchester"
2001,"Jun",3,3,0,0,0,0,1267,3,18,"C Manchester"
2001,"Jul",0,0,0,0,0,0,1346,0,19,"C Manchester"
2001,"Aug",1,1,0,0,0,0,1390,1,20,"C Manchester"
2001,"Sep",2,2,1,1,0,0,1347,3,21,"C Manchester"
2001,"Oct",1,1,0,0,1,1,1539,2,22,"C Manchester"
2001,"Nov",0,0,0,0,0,0,1477,0,23,"C Manchester"
2001,"Dec",0,0,0,0,0,0,1502,0,24,"C Manchester"
2002,"Jan",1,1,0,0,0,0,1466,1,25,"C Manchester"
2002,"Feb",2,2,0,0,0,0,1272,2,26,"C Manchester"
2002,"Mar",0,0,0,0,0,0,1476,0,27,"C Manchester"
2002,"Apr",0,0,0,0,0,0,1461,0,28,"C Manchester"
2002,"May",0,0,0,0,0,0,1552,0,29,"C Manchester"
2002,"Jun",1,0,0,0,0,0,1426,1,30,"C Manchester"
2002,"Jul",1,0,0,0,1,1,1492,2,31,"C Manchester"
2002,"Aug",0,0,0,0,1,1,1460,1,32,"C Manchester"
2002,"Sep",1,0,0,0,0,0,1520,1,33,"C Manchester"
2002,"Oct",1,1,0,0,0,0,1602,1,34,"C Manchester"
2002,"Nov",0,0,1,1,0,0,1567,1,35,"C Manchester"
2002,"Dec",1,1,0,0,0,0,1648,1,36,"C Manchester"
2003,"Jan",2,2,0,0,0,0,1569,2,37,"C Manchester"
2003,"Feb",2,1,0,0,0,0,1497,2,38,"C Manchester"
2003,"Mar",0,0,0,0,0,0,1663,0,39,"C Manchester"
2003,"Apr",0,0,0,0,0,0,1792,0,40,"C Manchester"
2003,"May",0,0,0,0,0,0,1714,0,41,"C Manchester"
2003,"Jun",1,1,0,0,0,0,1638,1,42,"C Manchester"
2003,"Jul",1,1,0,0,0,0,1765,1,43,"C Manchester"
2003,"Aug",1,0,0,0,0,0,1712,1,44,"C Manchester"
2003,"Sep",1,0,0,0,0,0,1723,1,45,"C Manchester"
2003,"Oct",0,0,0,0,0,0,1798,0,46,"C Manchester"
2003,"Nov",0,0,0,0,1,1,1797,1,47,"C Manchester"
2003,"Dec",1,1,0,0,0,0,1859,1,48,"C Manchester"
2004,"Jan",1,0,1,0,0,0,1801,2,49,"C Manchester"
2004,"Feb",1,1,0,0,0,0,2010,1,50,"C Manchester"
2004,"Mar",1,0,0,0,1,1,2347,2,51,"C Manchester"
2004,"Apr",1,0,0,0,0,0,2214,1,52,"C Manchester"
2004,"May",2,2,0,0,1,1,2302,3,53,"C Manchester"
2004,"Jun",1,1,0,0,0,0,2439,1,54,"C Manchester"
2004,"Jul",0,0,0,0,0,0,2712,0,55,"C Manchester"
2004,"Aug",1,1,0,0,0,0,2630,1,56,"C Manchester"
2004,"Sep",0,0,0,0,0,0,2504,0,57,"C Manchester"
2004,"Oct",1,1,0,0,0,0,2735,1,58,"C Manchester"
2004,"Nov",0,0,0,0,0,0,2751,0,59,"C Manchester"
2004,"Dec",2,2,0,0,0,0,2817,2,60,"C Manchester"
2005,"Jan",1,1,0,0,0,0,2774,1,61,"C Manchester"
2005,"Feb",0,0,0,0,0,0,2460,0,62,"C Manchester"
2005,"Mar",0,0,0,0,0,0,2971,0,63,"C Manchester"
2005,"Apr",4,4,0,0,0,0,2735,4,64,"C Manchester"
2005,"May",2,2,0,0,0,0,2832,2,65,"C Manchester"
2005,"Jun",0,0,0,0,1,1,2789,1,66,"C Manchester"
2005,"Jul",1,1,0,0,0,0,2831,1,67,"C Manchester"
2005,"Aug",3,2,0,0,1,1,2728,4,68,"C Manchester"
2005,"Sep",1,1,0,0,0,0,2626,1,69,"C Manchester"
2005,"Oct",0,0,0,0,0,0,2860,0,70,"C Manchester"
2005,"Nov",0,0,0,0,0,0,2746,0,71,"C Manchester"
2005,"Dec",2,1,0,0,0,0,2806,2,72,"C Manchester"
2006,"Jan",0,0,0,0,0,0,3018,0,73,"C Manchester"
2006,"Feb",0,0,0,0,0,0,2638,0,74,"C Manchester"
2006,"Mar",0,0,0,0,0,0,2841,0,75,"C Manchester"
2006,"Apr",0,0,0,0,1,1,2742,1,76,"C Manchester"
2006,"May",3,3,0,0,2,2,2992,5,77,"C Manchester"
2006,"Jun",2,2,0,0,0,0,2820,2,78,"C Manchester"
2006,"Jul",0,0,1,1,0,0,2991,1,79,"C Manchester"
